source,graph_index,graph6,n,m,leaf,neighbour,neighbour_degree,sibling_leaf_count,reduced_graph6,reduced_n,reduced_m,alpha,reduced_alpha_plus_offset,optimum_count,lifted_optimum_count,lifted_optimum_coverage,endpoint_projector_obstruction,initial_projector_distance,original_minimum_gap,original_minimum_gap_s,reduced_minimum_gap,reduced_minimum_gap_s,native_gap_distortion,scale_controls
atlas,18,EBe?,6,5,5,0,2,1,CX,4,3,4,4,1,1,1.0,False,1.0,0.690394818607224,0.54,0.8638475452747836,0.48000000000000004,1.2512370052508164,"[{""gap_distortion"": 1.2512370052508164, ""minimum_gap"": 0.8638475452747836, ""minimum_gap_s"": 0.48000000000000004, ""omega_scale"": 1.0}, {""gap_distortion"": 1.5310847387687794, ""minimum_gap"": 1.0570529704945604, ""minimum_gap_s"": 0.48000000000000004, ""omega_scale"": 1.224744871391589}, {""gap_distortion"": 1.8746721550211802, ""minimum_gap"": 1.2942639424138613, ""minimum_gap_s"": 0.48000000000000004, ""omega_scale"": 1.5}]"
atlas,19,E`EG,6,5,1,0,2,1,Ch,4,3,3,3,4,3,0.75,True,1.0,0.004991840465856434,0.98,0.007048396190350914,0.98,1.4119834635263415,"[{""gap_distortion"": 1.4119834635263415, ""minimum_gap"": 0.007048396190350914, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.0}, {""gap_distortion"": 2.1146094623079836, ""minimum_gap"": 0.010555793083431908, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.224744871391589}, {""gap_distortion"": 3.164415104490661, ""minimum_gap"": 0.0157962553693638, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.5}]"
atlas,19,E`EG,6,5,2,3,2,1,Cd,4,3,3,3,4,3,0.75,True,1.0,0.004991840465856434,0.98,0.007048396190350914,0.98,1.4119834635263415,"[{""gap_distortion"": 1.4119834635263415, ""minimum_gap"": 0.007048396190350914, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.0}, {""gap_distortion"": 2.1146094623079836, ""minimum_gap"": 0.010555793083431908, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.224744871391589}, {""gap_distortion"": 3.164415104491017, ""minimum_gap"": 0.015796255369365575, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.5}]"
atlas,20,E?Fw,6,6,0,5,5,3,C@,4,1,4,4,2,2,1.0,False,1.0,0.009950493836328178,0.98,0.009950493836210939,0.98,1.0000000000117824,"[{""gap_distortion"": 1.0000000000117824, ""minimum_gap"": 0.009950493836210939, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.0}, {""gap_distortion"": 1.4963233739073702, ""minimum_gap"": 0.01488915650921907, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.224744871391589}, {""gap_distortion"": 2.2363126271987777, ""minimum_gap"": 0.022252415013044313, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.5}]"
atlas,20,E?Fw,6,6,1,5,5,3,C@,4,1,4,4,2,2,1.0,False,1.0,0.009950493836328178,0.98,0.009950493836210939,0.98,1.0000000000117824,"[{""gap_distortion"": 1.0000000000117824, ""minimum_gap"": 0.009950493836210939, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.0}, {""gap_distortion"": 1.4963233739073702, ""minimum_gap"": 0.01488915650921907, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.224744871391589}, {""gap_distortion"": 2.2363126271987777, ""minimum_gap"": 0.022252415013044313, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.5}]"
atlas,20,E?Fw,6,6,2,5,5,3,C@,4,1,4,4,2,2,1.0,False,1.0,0.009950493836328178,0.98,0.009950493836210939,0.98,1.0000000000117824,"[{""gap_distortion"": 1.0000000000117824, ""minimum_gap"": 0.009950493836210939, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.0}, {""gap_distortion"": 1.4963233739073702, ""minimum_gap"": 0.01488915650921907, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.224744871391589}, {""gap_distortion"": 2.2363126271987777, ""minimum_gap"": 0.022252415013044313, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.5}]"
atlas,21,EC{O,6,6,1,4,4,2,CP,4,2,4,4,1,1,1.0,False,1.0,0.719008405735996,0.54,0.7150264191663729,0.54,1.0055690062113587,"[{""gap_distortion"": 1.0055690062113587, ""minimum_gap"": 0.7150264191663729, ""minimum_gap_s"": 0.54, ""omega_scale"": 1.0}, {""gap_distortion"": 1.2176540355108219, ""minimum_gap"": 0.8755034868106379, ""minimum_gap_s"": 0.54, ""omega_scale"": 1.224744871391589}, {""gap_distortion"": 1.4916927537887124, ""minimum_gap"": 1.0725396287495597, ""minimum_gap_s"": 0.56, ""omega_scale"": 1.5}]"
atlas,21,EC{O,6,6,2,4,4,2,CP,4,2,4,4,1,1,1.0,False,1.0,0.719008405735996,0.54,0.7150264191663729,0.54,1.0055690062113587,"[{""gap_distortion"": 1.0055690062113587, ""minimum_gap"": 0.7150264191663729, ""minimum_gap_s"": 0.54, ""omega_scale"": 1.0}, {""gap_distortion"": 1.2176540355108219, ""minimum_gap"": 0.8755034868106379, ""minimum_gap_s"": 0.54, ""omega_scale"": 1.224744871391589}, {""gap_distortion"": 1.4916927537887124, ""minimum_gap"": 1.0725396287495597, ""minimum_gap_s"": 0.56, ""omega_scale"": 1.5}]"
atlas,21,EC{O,6,6,5,3,3,1,CF,4,3,4,4,1,1,1.0,False,1.0,0.719008405735996,0.54,0.8638475452747836,0.48000000000000004,1.2014429016174386,"[{""gap_distortion"": 1.2014429016174386, ""minimum_gap"": 0.8638475452747836, ""minimum_gap_s"": 0.48000000000000004, ""omega_scale"": 1.0}, {""gap_distortion"": 1.4701538425166714, ""minimum_gap"": 1.0570529704945604, ""minimum_gap_s"": 0.48000000000000004, ""omega_scale"": 1.224744871391589}, {""gap_distortion"": 1.800067888064561, ""minimum_gap"": 1.2942639424138613, ""minimum_gap_s"": 0.48000000000000004, ""omega_scale"": 1.5}]"
atlas,22,E@dW,6,6,0,4,3,1,CL,4,3,3,3,4,3,0.75,True,1.0,0.00862970780358463,0.98,0.007048396190350026,0.98,1.2243505572799074,"[{""gap_distortion"": 1.2243505572799074, ""minimum_gap"": 0.007048396190350026, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.0}, {""gap_distortion"": 1.2231924097184501, ""minimum_gap"": 0.010555793083432796, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.224744871391589}, {""gap_distortion"": 1.830450778739368, ""minimum_gap"": 0.015796255369364687, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.5}]"
atlas,22,E@dW,6,6,1,5,3,1,CL,4,3,3,3,4,3,0.75,True,1.0,0.00862970780358463,0.98,0.007048396190350026,0.98,1.2243505572799074,"[{""gap_distortion"": 1.2243505572799074, ""minimum_gap"": 0.007048396190350026, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.0}, {""gap_distortion"": 1.2231924097184501, ""minimum_gap"": 0.010555793083432796, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.224744871391589}, {""gap_distortion"": 1.830450778739368, ""minimum_gap"": 0.015796255369364687, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.5}]"
atlas,22,E@dW,6,6,2,3,3,1,CR,4,3,3,3,4,3,0.75,True,1.0,0.00862970780358463,0.98,0.007048396190350914,0.98,1.224350557279753,"[{""gap_distortion"": 1.224350557279753, ""minimum_gap"": 0.007048396190350914, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.0}, {""gap_distortion"": 1.223192409718347, ""minimum_gap"": 0.010555793083431908, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.224744871391589}, {""gap_distortion"": 1.8304507787395738, ""minimum_gap"": 0.015796255369366463, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.5}]"
atlas,23,EG}?,6,6,3,4,4,1,CK,4,2,3,3,4,4,1.0,False,1.0,0.009950493836202057,0.98,0.009950493836208274,0.98,1.0000000000006248,"[{""gap_distortion"": 1.0000000000006248, ""minimum_gap"": 0.009950493836208274, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.0}, {""gap_distortion"": 1.4963233739266035, ""minimum_gap"": 0.014889156509221735, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.224744871391589}, {""gap_distortion"": 2.2363126272269445, ""minimum_gap"": 0.022252415013042537, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.5}]"
atlas,23,EG}?,6,6,5,0,2,1,Cf,4,4,3,3,4,2,0.5,True,1.0,0.009950493836202057,0.98,0.009950554578280979,0.98,1.0000061044285764,"[{""gap_distortion"": 1.0000061044285764, ""minimum_gap"": 0.009950554578280979, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.0}, {""gap_distortion"": 1.4963436878565053, ""minimum_gap"": 0.01488935864285601, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.224744871391589}, {""gap_distortion"": 2.2363797648976234, ""minimum_gap"": 0.022253083066020807, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.5}]"
atlas,24,E]a?,6,6,4,0,4,2,Co,4,2,4,4,1,1,1.0,False,1.0,0.6840638160500301,0.52,0.7150264191663727,0.54,1.045262740682776,"[{""gap_distortion"": 1.045262740682776, ""minimum_gap"": 0.7150264191663727, ""minimum_gap_s"": 0.54, ""omega_scale"": 1.0}, {""gap_distortion"": 1.2798564494553044, ""minimum_gap"": 0.8755034868106379, ""minimum_gap_s"": 0.54, ""omega_scale"": 1.224744871391589}, {""gap_distortion"": 1.5678941110241646, ""minimum_gap"": 1.0725396287495597, ""minimum_gap_s"": 0.56, ""omega_scale"": 1.5}]"
atlas,24,E]a?,6,6,5,0,4,2,Co,4,2,4,4,1,1,1.0,False,1.0,0.6840638160500301,0.52,0.7150264191663727,0.54,1.045262740682776,"[{""gap_distortion"": 1.045262740682776, ""minimum_gap"": 0.7150264191663727, ""minimum_gap_s"": 0.54, ""omega_scale"": 1.0}, {""gap_distortion"": 1.2798564494553044, ""minimum_gap"": 0.8755034868106379, ""minimum_gap_s"": 0.54, ""omega_scale"": 1.224744871391589}, {""gap_distortion"": 1.5678941110241646, ""minimum_gap"": 1.0725396287495597, ""minimum_gap_s"": 0.56, ""omega_scale"": 1.5}]"
atlas,25,EYWO,6,6,0,2,3,1,Cq,4,3,3,3,3,3,1.0,False,1.0,0.00704841781707799,0.98,0.00704839619035269,0.98,1.0000030683186238,"[{""gap_distortion"": 1.0000030683186238, ""minimum_gap"": 0.00704839619035269, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.0}, {""gap_distortion"": 1.4976117133487334, ""minimum_gap"": 0.010555793083431908, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.224744871391589}, {""gap_distortion"": 2.2411065545931588, ""minimum_gap"": 0.015796255369364687, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.5}]"
atlas,25,EYWO,6,6,5,3,2,1,CZ,4,4,3,3,3,2,0.6666666666666666,True,1.0,0.00704841781707799,0.98,0.009950554578276538,0.98,1.4117430090717389,"[{""gap_distortion"": 1.4117430090717389, ""minimum_gap"": 0.009950554578276538, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.0}, {""gap_distortion"": 2.112439845263209, ""minimum_gap"": 0.014889358642858674, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.224744871391589}, {""gap_distortion"": 3.1571742259808144, ""minimum_gap"": 0.022253083066022583, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.5}]"
atlas,26,E]_O,6,6,4,0,3,1,Cp,4,3,3,3,4,3,0.75,True,1.0,0.004991823478626145,0.98,0.007048396190351802,0.98,1.4119882685218006,"[{""gap_distortion"": 1.4119882685218006, ""minimum_gap"": 0.007048396190351802, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.0}, {""gap_distortion"": 2.114616658347101, ""minimum_gap"": 0.01055579308343102, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.224744871391589}, {""gap_distortion"": 3.1644258730301216, ""minimum_gap"": 0.0157962553693638, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.5}]"
atlas,26,E]_O,6,6,5,3,3,1,C[,4,3,3,3,4,3,0.75,True,1.0,0.004991823478626145,0.98,0.007048396190354467,0.98,1.4119882685223344,"[{""gap_distortion"": 1.4119882685223344, ""minimum_gap"": 0.007048396190354467, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.0}, {""gap_distortion"": 2.114616658347101, ""minimum_gap"": 0.01055579308343102, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.224744871391589}, {""gap_distortion"": 3.1644258730302997, ""minimum_gap"": 0.015796255369364687, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.5}]"
atlas,27,EQKo,6,6,0,2,3,1,Ci,4,3,4,4,1,1,1.0,False,1.0,0.7433798293496741,0.5,0.8638475452747836,0.48000000000000004,1.1620540552337792,"[{""gap_distortion"": 1.1620540552337792, ""minimum_gap"": 0.8638475452747836, ""minimum_gap_s"": 0.48000000000000004, ""omega_scale"": 1.0}, {""gap_distortion"": 1.421955410626752, ""minimum_gap"": 1.0570529704945606, ""minimum_gap_s"": 0.48000000000000004, ""omega_scale"": 1.224744871391589}, {""gap_distortion"": 1.741053350271978, ""minimum_gap"": 1.2942639424138613, ""minimum_gap_s"": 0.48000000000000004, ""omega_scale"": 1.5}]"
atlas,27,EQKo,6,6,1,3,3,1,Ci,4,3,4,4,1,1,1.0,False,1.0,0.7433798293496741,0.5,0.8638475452747836,0.48000000000000004,1.1620540552337792,"[{""gap_distortion"": 1.1620540552337792, ""minimum_gap"": 0.8638475452747836, ""minimum_gap_s"": 0.48000000000000004, ""omega_scale"": 1.0}, {""gap_distortion"": 1.421955410626752, ""minimum_gap"": 1.0570529704945606, ""minimum_gap_s"": 0.48000000000000004, ""omega_scale"": 1.224744871391589}, {""gap_distortion"": 1.741053350271978, ""minimum_gap"": 1.2942639424138613, ""minimum_gap_s"": 0.48000000000000004, ""omega_scale"": 1.5}]"
atlas,28,EsCW,6,6,1,0,3,2,CJ,4,3,3,3,3,3,1.0,False,1.0,0.014889146297452527,0.98,0.014889156509221735,0.98,1.0000006858532386,"[{""gap_distortion"": 1.0000006858532386, ""minimum_gap"": 0.014889156509221735, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.0}, {""gap_distortion"": 1.4945393488979324, ""minimum_gap"": 0.02225241501304076, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.224744871391589}, {""gap_distortion"": 2.229739390382011, ""minimum_gap"": 0.03319891598859037, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.5}]"
atlas,28,EsCW,6,6,2,0,3,2,CJ,4,3,3,3,3,3,1.0,False,1.0,0.014889146297452527,0.98,0.014889156509221735,0.98,1.0000006858532386,"[{""gap_distortion"": 1.0000006858532386, ""minimum_gap"": 0.014889156509221735, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.0}, {""gap_distortion"": 1.4945393488979324, ""minimum_gap"": 0.02225241501304076, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.224744871391589}, {""gap_distortion"": 2.229739390382011, ""minimum_gap"": 0.03319891598859037, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.5}]"
atlas,29,EJe?,6,6,5,0,2,1,Cx,4,4,3,3,2,2,1.0,False,1.0,0.009950554580515636,0.98,0.009950554578278314,0.98,1.000000000224844,"[{""gap_distortion"": 1.000000000224844, ""minimum_gap"": 0.009950554578278314, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.0}, {""gap_distortion"": 1.4963345532532342, ""minimum_gap"": 0.014889358642857786, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.224744871391589}, {""gap_distortion"": 2.236366112658538, ""minimum_gap"": 0.02225308306602436, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.5}]"
atlas,30,EBy?,6,6,5,0,2,1,C],4,4,3,3,3,2,0.6666666666666666,True,1.0,0.004962948940129053,0.98,4.938209891847123e-05,0.98,100.5009719883064,"[{""gap_distortion"": 100.5009719883064, ""minimum_gap"": 4.938209891847123e-05, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.0}, {""gap_distortion"": 44.943523182190496, ""minimum_gap"": 0.00011042634374724969, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.224744871391589}, {""gap_distortion"": 20.159424784544985, ""minimum_gap"": 0.0002461850471018323, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.5}]"
atlas,31,Ehd?,6,6,5,1,3,1,CL,4,3,3,3,3,3,1.0,False,1.0,0.00704838135139596,0.98,0.007048396190350026,0.98,1.000002105299547,"[{""gap_distortion"": 1.000002105299547, ""minimum_gap"": 0.007048396190350026, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.0}, {""gap_distortion"": 1.4976194614302727, ""minimum_gap"": 0.010555793083432796, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.224744871391589}, {""gap_distortion"": 2.2411181492380763, ""minimum_gap"": 0.015796255369364687, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.5}]"
atlas,32,EB{G,6,7,0,4,5,2,CW,4,2,4,4,1,1,1.0,False,1.0,0.7122564550762487,0.54,0.7150264191663731,0.54,1.0038889982258257,"[{""gap_distortion"": 1.0038889982258257, ""minimum_gap"": 0.7150264191663731, ""minimum_gap_s"": 0.54, ""omega_scale"": 1.0}, {""gap_distortion"": 1.2291969845565152, ""minimum_gap"": 0.8755034868106379, ""minimum_gap_s"": 0.54, ""omega_scale"": 1.224744871391589}, {""gap_distortion"": 1.5058334973387386, ""minimum_gap"": 1.0725396287495597, ""minimum_gap_s"": 0.56, ""omega_scale"": 1.5}]"
atlas,32,EB{G,6,7,5,4,5,2,CB,4,2,4,4,1,1,1.0,False,1.0,0.7122564550762487,0.54,0.7150264191663727,0.54,1.003888998225825,"[{""gap_distortion"": 1.003888998225825, ""minimum_gap"": 0.7150264191663727, ""minimum_gap_s"": 0.54, ""omega_scale"": 1.0}, {""gap_distortion"": 1.2291969845565152, ""minimum_gap"": 0.8755034868106379, ""minimum_gap_s"": 0.54, ""omega_scale"": 1.224744871391589}, {""gap_distortion"": 1.5058334973387386, ""minimum_gap"": 1.0725396287495597, ""minimum_gap_s"": 0.56, ""omega_scale"": 1.5}]"
atlas,33,EhX_,6,7,0,1,4,1,Cs,4,3,4,4,1,1,1.0,False,1.0,0.8142890277843506,0.5,0.8638475452747832,0.48000000000000004,1.0608610896124677,"[{""gap_distortion"": 1.0608610896124677, ""minimum_gap"": 0.8638475452747832, ""minimum_gap_s"": 0.48000000000000004, ""omega_scale"": 1.0}, {""gap_distortion"": 1.2981299445612835, ""minimum_gap"": 1.0570529704945606, ""minimum_gap_s"": 0.48000000000000004, ""omega_scale"": 1.224744871391589}, {""gap_distortion"": 1.589440479058773, ""minimum_gap"": 1.294263942413861, ""minimum_gap_s"": 0.48000000000000004, ""omega_scale"": 1.5}]"
atlas,33,EhX_,6,7,3,2,4,1,Ci,4,3,4,4,1,1,1.0,False,1.0,0.8142890277843506,0.5,0.8638475452747836,0.48000000000000004,1.0608610896124682,"[{""gap_distortion"": 1.0608610896124682, ""minimum_gap"": 0.8638475452747836, ""minimum_gap_s"": 0.48000000000000004, ""omega_scale"": 1.0}, {""gap_distortion"": 1.2981299445612835, ""minimum_gap"": 1.0570529704945606, ""minimum_gap_s"": 0.48000000000000004, ""omega_scale"": 1.224744871391589}, {""gap_distortion"": 1.5894404790587737, ""minimum_gap"": 1.2942639424138613, ""minimum_gap_s"": 0.48000000000000004, ""omega_scale"": 1.5}]"
atlas,34,E^_O,6,7,4,0,3,1,Cx,4,4,3,3,3,2,0.6666666666666666,True,1.0,0.0070484252366789235,0.98,0.009950554578278314,0.98,1.4117415229854684,"[{""gap_distortion"": 1.4117415229854684, ""minimum_gap"": 0.009950554578278314, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.0}, {""gap_distortion"": 2.11243762158047, ""minimum_gap"": 0.014889358642857786, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.224744871391589}, {""gap_distortion"": 3.1571709025475263, ""minimum_gap"": 0.02225308306602436, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.5}]"
atlas,34,E^_O,6,7,5,3,4,1,C[,4,3,3,3,3,3,1.0,False,1.0,0.0070484252366789235,0.98,0.007048396190354467,0.98,1.0000041209835078,"[{""gap_distortion"": 1.0000041209835078, ""minimum_gap"": 0.007048396190354467, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.0}, {""gap_distortion"": 1.4976101368714663, ""minimum_gap"": 0.01055579308343102, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.224744871391589}, {""gap_distortion"": 2.2411041954681448, ""minimum_gap"": 0.015796255369364687, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.5}]"
atlas,35,EJwG,6,7,0,4,4,2,Cw,4,3,3,3,3,3,1.0,False,1.0,0.014889146309442935,0.98,0.014889156509220847,0.98,1.0000006850478664,"[{""gap_distortion"": 1.0000006850478664, ""minimum_gap"": 0.014889156509220847, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.0}, {""gap_distortion"": 1.4945393476946005, ""minimum_gap"": 0.022252415013044313, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.224744871391589}, {""gap_distortion"": 2.229739388586375, ""minimum_gap"": 0.03319891598859037, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.5}]"
atlas,35,EJwG,6,7,5,4,4,2,CJ,4,3,3,3,3,3,1.0,False,1.0,0.014889146309442935,0.98,0.014889156509221735,0.98,1.000000685047926,"[{""gap_distortion"": 1.000000685047926, ""minimum_gap"": 0.014889156509221735, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.0}, {""gap_distortion"": 1.4945393476943618, ""minimum_gap"": 0.02225241501304076, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.224744871391589}, {""gap_distortion"": 2.229739388586375, ""minimum_gap"": 0.03319891598859037, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.5}]"
atlas,36,E`Xg,6,7,0,1,3,1,Ct,4,4,3,3,2,2,1.0,False,1.0,0.00995061532257413,0.98,0.009950554578278314,0.98,1.0000061046141033,"[{""gap_distortion"": 1.0000061046141033, ""minimum_gap"": 0.009950554578278314, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.0}, {""gap_distortion"": 1.4963254191005082, ""minimum_gap"": 0.014889358642858674, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.224744871391589}, {""gap_distortion"": 2.2363524610925074, ""minimum_gap"": 0.02225308306602347, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.5}]"
atlas,36,E`Xg,6,7,3,2,3,1,Cj,4,4,3,3,2,2,1.0,False,1.0,0.00995061532257413,0.98,0.009950554578281867,0.98,1.0000061046137465,"[{""gap_distortion"": 1.0000061046137465, ""minimum_gap"": 0.009950554578281867, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.0}, {""gap_distortion"": 1.4963254191003297, ""minimum_gap"": 0.014889358642856898, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.224744871391589}, {""gap_distortion"": 2.236352461092329, ""minimum_gap"": 0.022253083066021695, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.5}]"
atlas,37,EtaG,6,7,1,0,5,1,C`,4,2,3,3,4,4,1.0,False,1.0,0.009950493985881437,0.98,0.00995049383621005,0.98,1.0000000150416037,"[{""gap_distortion"": 1.0000000150416037, ""minimum_gap"": 0.00995049383621005, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.0}, {""gap_distortion"": 1.4963233514183878, ""minimum_gap"": 0.014889156509222623, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.224744871391589}, {""gap_distortion"": 2.236312593587598, ""minimum_gap"": 0.022252415013044313, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.5}]"
atlas,38,Eht?,6,7,5,1,4,1,CL,4,3,3,3,3,3,1.0,False,1.0,0.007048388797410432,0.98,0.007048396190350026,0.98,1.0000010488836253,"[{""gap_distortion"": 1.0000010488836253, ""minimum_gap"": 0.007048396190350026, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.0}, {""gap_distortion"": 1.4976178793245598, ""minimum_gap"": 0.010555793083432796, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.224744871391589}, {""gap_distortion"": 2.2411157816901657, ""minimum_gap"": 0.015796255369364687, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.5}]"
atlas,39,EtoO,6,7,5,3,3,1,Cu,4,4,3,3,2,2,1.0,False,1.0,0.009950554579023496,0.98,0.009950554578281867,0.98,1.0000000000745315,"[{""gap_distortion"": 1.0000000000745315, ""minimum_gap"": 0.009950554578281867, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.0}, {""gap_distortion"": 1.496334553477796, ""minimum_gap"": 0.014889358642859563, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.224744871391589}, {""gap_distortion"": 2.2363661129936254, ""minimum_gap"": 0.022253083066021695, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.5}]"
atlas,40,EB}?,6,7,5,0,2,1,C^,4,5,3,3,2,1,0.5,True,1.0,0.009950493835969354,0.98,0.6319949108691677,0.56,63.51392416169465,"[{""gap_distortion"": 63.51392416169465, ""minimum_gap"": 0.6319949108691677, ""minimum_gap_s"": 0.56, ""omega_scale"": 1.0}, {""gap_distortion"": 77.79473572211423, ""minimum_gap"": 0.7740960382737625, ""minimum_gap_s"": 0.5800000000000001, ""omega_scale"": 1.224744871391589}, {""gap_distortion"": 95.30948849146358, ""minimum_gap"": 0.9483764777437005, ""minimum_gap_s"": 0.6, ""omega_scale"": 1.5}]"
